id,stepindex,recipe_id,stepamount,steptitle
7191,7,777,1 tbsp,Sugar (powdered)
7192,6,17,{null},Blend
7193,3,982,2 dashes,Bitters
7194,1,27,Fill 3/4,Ice
7195,1,397,1/2 tsp,Sugar
7196,4,231,1/4 oz,Irish Whiskey
7197,8,920,1 pinch,Cinnamon
7198,9,684,{null},Garnish with a sprig of mint
7199,4,265,2 oz,Gin
7200,2,805,3 dashes,Bitters
7201,1,517,2 slices,Limes
7202,2,564,1 oz,Blue Curacao
7203,4,926,{null},Shake
7204,5,306,{null},Garnish a lime twist
7205,8,878,{null},Strain into glass
7206,3,600,1/2 oz,Chambord
7207,3,272,1/2 oz,Blue Curacao
7208,2,121,1/2 oz,Lime Juice
7209,3,915,1 tsp,Sugar Syrup
7210,6,24,{null},Strain into glass
7211,1,131,Fill 3/4,Ice
7212,3,607,1 1/2 oz,Coconut Cream
7213,5,132,3 oz,Club Soda
7214,0,29,Fill 3/4,Ice
7215,2,987,1 oz,Rum (light)
7216,7,935,1/2 oz,Lemon Juice
7217,6,889,{null},Stir
7218,7,457,1/2 oz,Vanilla Extract
7219,6,277,{null},Recommended Vodka: Stolichnaya
7220,6,272,{null},Do not mix
7221,3,889,1/2 oz,Lime Juice
7222,1,186,1 1/2 oz,Gin
7223,4,764,3/4 glass,Orange Juice
7224,4,700,Fill 1/2,Ice
7225,2,482,2 oz,Rum (dark)
7226,4,652,1/2 cup,Half-and-Half
7227,8,981,{null},Recommended Irish Cream: Bailey's
7228,5,743,3 oz,Club Soda
7229,1,621,1/2 tsp,Sugar (powdered)
7230,0,700,5 whole pitted,Cherries
7231,5,807,1 tsp,Pastis
7232,2,276,1 oz,Brandy (cherry)
7233,3,143,1 oz,Dr Pepper
7234,0,935,{null},Tools: Shaker
7235,0,552,{null},Tools: Shaker
7236,3,245,1 oz,Orange Juice
7237,0,985,{null},IN A COCKTAIL SHAKER:
7238,3,684,1 1/2 tsp,Triple Sec
7239,6,691,{null},Stir well
7240,2,614,Fill,Ginger Ale
7241,0,607,{null},Tools: Blender
7242,2,671,1-2 shots,Tequila
7243,6,677,1 yolk,Eggs
7244,7,231,{null},Drink quickly or the cream will curdle
7245,5,406,{null},Shake
7246,6,337,1 oz,Orange Juice
7247,2,103,3 oz,Gin (dry)
7248,5,638,{null},Recommended Peppermint Schnapps: Rumple Minze
7249,6,26,12 oz,Beer
7250,1,457,Separate 24,Eggs
7251,5,986,1 dash,Bitters
7252,6,893,4 oz,Champagne
7253,6,434,{null},Pour over ice
7254,3,231,1/2 oz,Irish Cream
7255,8,482,{null},Shake
7256,4,484,1,Eggs
7257,3,626,2 oz,Club Soda
7258,8,104,{null},Strain into glass
7259,0,482,{null},Tools: Shaker
7260,1,935,Fill,Ice
7261,5,429,2 tbsp,Sugar
7262,1,619,Fill 1/2,Ice
7263,1,652,1/2 Blender,Ice
7264,2,988,1,Lemons
7265,7,257,{null},Shake well
7266,8,266,{null},Heat contents
7267,3,151,{null},Roll Mixture into a second mug
7268,4,337,1/2 oz,Grand Marnier
7269,8,163,{null},
7270,7,652,{null},Blend
7271,3,895,1 tsp,Sugar (superfine)
7272,6,2,{null},Strain over ice into glass
7273,1,925,1 oz,Tequila (gold)
7274,0,840,4 oz,Wine (white)
7275,9,983,{null},Run lemon twist along rim
7276,5,745,{null},Strain over ice
7277,7,532,{null},Garnish with a cherry
7278,4,157,1 white,Eggs
7279,6,899,1/4 oz,Blue Curacao
7280,3,814,{null},Stir
7281,7,24,{null},Garnish with a cherry
7282,11,619,1/2 oz,Lime Juice
7283,2,163,1/2 oz,Schnapps (raspberry)
7284,5,277,{null},Recommended Brandy: Kirschwasser
7285,5,436,{null},Stir
7286,8,984,{null},Chill glass
7287,2,168,1/4 oz,Vodka
7288,4,619,2 dashes,Peychaud Bitters
7289,3,704,{null},Garnish with a cherry
7290,6,734,{null},Garnish with an orange slice and a maraschino cherry
7291,6,302,{null},Strain into glass
7292,4,531,{null},Stir
7293,0,74,{null},Tools: Shaker
7294,6,824,3/4 oz,Coconut Cream
7295,5,609,{null},Shake
7296,6,363,4 cubes,Ice
7297,7,926,{null},Garnish with a lemon slice
7298,5,567,1 tsp,Sugar (powdered)
7299,4,703,1 1/2 oz,Bourbon
7300,5,231,1/4 oz,Coffee Liqueur
7301,2,438,1 1/2 oz,Brandy
7302,2,302,2 oz,Scotch
7303,0,600,{null},Tools: Shaker
7304,7,283,{null},Strain
7305,2,67,2 1/2 oz,Gin
7306,2,656,1/2 Juiced,Lemons
7307,3,536,4 oz,Cranberry Juice
7308,7,595,2 oz,Club Soda
7309,5,25,24 oz,Vodka
7310,2,266,1 oz,Sparkling Wine (burgundy)
7311,2,596,1 oz,Rum (white)
7312,3,248,1 oz,Orange Juice
7313,0,814,{null},Tools: Mixing Glass
7314,3,990,1/2 oz,Benedictine
7315,0,435,Fill 1/2,Ice
7316,2,714,1 oz,Chambord
7317,0,664,{null},Tools: Shaker
7318,3,366,2 dashes,Bitters
7319,0,397,1/4 oz,Bourbon
7320,0,915,Fill 1/2,Ice
7321,5,423,{null},Blend
7322,7,154,{null},Strain into glass
7323,3,856,1 pinch,Salt
7324,0,511,{null},Tools: Shaker
7325,5,635,1,Eggs
7326,4,74,1 oz,Vermouth (dry)
7327,3,521,{null},Stir
7328,1,595,Fill,Ice (crushed)
7329,6,409,2 dashes,Tabasco Sauce
7330,14,457,1/2 cup,Water (hot)
7331,8,824,{null},Shake
7332,1,532,Fill 3/4,Ice
7333,5,914,{null},Blend slowly
7334,4,373,1/4 tsp,Maraschino Liqueur
7335,3,664,3/4 oz,Orange Curacao
7336,2,981,{null},In Shot Glass:
7337,3,983,1/2 oz,Triple Sec
7338,2,984,2 oz,Tequila
7339,6,741,{null},Shake
7340,6,67,1/2 oz,Orange Juice
7341,6,306,1 tsp,Rum (151 proof)
7342,7,878,{null},Shake
7343,3,195,2 scoops,Ice Cream (vanilla)
7344,1,777,{null},Chill Mixing Glass
7345,4,893,{null},Shake
7346,4,552,1/2 oz,Grenadine
7347,8,703,{null},Garnish with a sprinkle of nutmeg
7348,1,132,2 oz,Irish Whiskey
7349,3,619,4 dashes,Tabasco Sauce
7350,9,248,{null},Blend
7351,1,17,2 1/2 oz,Vodka
7352,1,926,1 oz,Rum (white)
7353,0,626,3-4 Cubes,Ice
7354,5,980,{null},Shake well
7355,0,803,Fill,Ice
7356,1,743,2 oz,Vodka
7357,1,878,Fill 3/4,Ice
7358,4,741,1 tsp,Light Cream
7359,0,899,{null},Tools: Shaker
7360,4,26,2 teaspoons,Tabasco Sauce
7361,1,283,{null},Chill 4 Champagne Flutes
7362,2,27,1 oz,Gin
7363,1,434,1 oz,Absinthe
7364,3,677,1/2 tsp,Orange Curacao
7365,6,518,{null},Garnish with a maraschino cherry and an orange slice
7366,7,272,{null},Garnish with a lemon wedge and a cherry
7367,9,990,{null},Garnish with a slice of lemon
7368,5,734,3 oz,Club Soda
7369,4,366,{null},Stir
7370,1,805,1 oz,Sugar Syrup
7371,6,154,{null},Shake
7372,5,191,{null},Shake
7373,6,231,{null},Slide shot glass into pint glass
7374,0,986,{null},IN A MIXING GLASS:
7375,5,838,{null},Shake
7376,1,540,3/4 oz,Galliano
7377,3,564,{null},Lemonade
7378,5,265,Fill,Club Soda
7379,0,245,{null},Tools: Shaker
7380,6,406,{null},Strain into glass
7381,4,600,2 oz,Sweet-and-Sour
7382,4,363,1 oz,Tequila
7383,5,889,3-4 cubes,Ice
7384,0,143,1 oz,Amaretto
7385,9,920,{null},Garnish with a lemon twist
7386,4,607,6 oz,Pineapple Juice
7387,1,987,Fill 1/2,Ice
7388,6,286,Float on top,Sambuca (white)
7389,3,121,Fill,Club Soda
7390,6,807,{null},Shake
7391,6,703,{null},Stir
7392,5,989,{null},Shake well
7393,8,457,12 yolks,Eggs
7394,3,920,{null},Dissolve sugar
7395,1,26,4-5 cubes,Ice
7396,8,231,{null},Recommended Irish Whiskey: Jameson
7397,2,131,1 1/4 oz,Brandy (cherry)
7398,8,154,{null},Garnish with a lemon slice and a cherry
7399,1,272,1 1/2 oz,Tequila
7400,2,621,2 tsp,Lemon Juice
7401,0,703,{null},Tools: Mixing Glass
7402,1,677,Fill 1/2,Ice
7403,3,700,1/2 oz,Lemon Juice
7404,4,709,1/4 tsp,Maraschino Liqueur
7405,3,482,2 oz,Rum (light)
7406,2,330,1 oz,Vodka
7407,7,26,{null},Garnish with a pinch of black pepper
7408,1,567,Fill 3/4,Ice
7409,1,614,1 1/2 oz,Whiskey
7410,4,151,{null},Repeat 4-5 times
7411,0,186,{null},Tools: Shaker
7412,3,671,1 squeeze,Limes
7413,4,143,1 oz,Beer
7414,7,677,{null},Shake
7415,5,764,{null},Recommended Triple Sec: Cointreau
7416,0,647,3/4 oz,Creme de Cacao
7417,4,807,1/2 oz,Eggs
7418,6,986,{null},Stir
7419,10,983,{null},Dunk glass in sugar to coat the rim
7420,1,277,1/2 oz,Triple Sec
7421,7,434,{null},Garnish with an orange slice
7422,1,337,1/2 oz,Rum (light)
7423,0,151,2 1/2 oz,Bourbon
7424,2,935,1,Strawberries
7425,9,482,{null},In glass
7426,7,484,{null},Garnish with nutmeg
7427,6,429,1 oz,Brandy
7428,4,684,1 tbsp,Lime Juice
7429,0,571,{null},Tools: Muddler or Spoon
7430,0,920,2 tsp,Water
7431,9,104,{null},Garnish with a lemon twist
7432,7,337,1 oz,Pineapple Juice
7433,3,103,3/4 oz,Blue Curacao
7434,5,985,{null},Strain into chilled glass
7435,4,987,1 tbsp,Lemon Juice
7436,6,436,3 oz,Club Soda
7437,2,457,24 whites,Eggs
7438,0,204,{null},Tools: Shaker
7439,12,619,{null},Garnish with a celery stalk and a lime wedge
7440,4,814,{null},In snifter
7441,0,895,Fill 1/2,Ice
7442,7,399,{null},Recommended Coffee Liqueur: Tia Maria
7443,7,893,{null},Garnish with an orange slice
7444,6,609,{null},Strain into glass
7445,4,626,1/4 oz,Sugar Syrup
7446,2,652,1 cup,Vodka
7447,0,121,Fill,Ice
7448,3,988,{null},Peel Lemon and express oil into glass
7449,1,691,2 tsp,Sugar (granulated)
7450,2,609,2 oz,Rum
7451,1,576,4 1/2 oz,Wine (white)
7452,5,518,3 oz,Club Soda
7453,7,302,3 oz,Club Soda
7454,0,709,{null},Tools: Shaker
7455,0,913,{null},Tools: Shaker
7456,5,366,{null},Garnish with a maraschino cherry and an orange twist
7457,9,163,1 splash,Grenadine
7458,2,925,1 oz,Gin
7459,5,484,{null},Shake
7460,2,2,1 1/2 oz,Marie Brizard Creme de Mure
7461,0,596,{null},Tools: Shaker
7462,5,108,Fill,Club Soda
7463,8,283,{null},Garnish with a lemon twist
7464,4,895,{null},Stir
7465,9,984,{null},Rim glass with white chocolate
7466,0,704,1 oz,Sambuca (white)
7467,0,195,{null},Tools: Blender
7468,5,531,1 slice,Lemons
7469,3,104,3/4 oz,Bourbon
7470,3,168,1/4 oz,Rum (151 proof)
7471,7,286,{null},Sprinkle nutmeg or cinammon on top
7472,6,567,1 white,Eggs
7473,6,914,{null},Pour into glass
7474,6,25,{null},Place pitcher in freezer overnight
7475,2,863,{null},Stir
7476,9,231,{null},Recommended Irish Cream: Bailey's
7477,4,521,{null},Recommended Rum: Captain Morgan's
7478,7,363,fill,Cola
7479,7,824,3/4 oz,Cream
7480,6,655,1 oz,Orange Juice
7481,5,157,{null},Shake
7482,2,536,4 oz,Gin
7483,5,286,{null},Strain into glass
7484,5,154,1 white,Eggs
7485,2,777,1 1/2 oz,Gin
7486,7,741,{null},Strain into glass
7487,4,436,1 tsp,Sugar (superfine)
7488,3,981,3/4 oz,Irish Cream
7489,5,180,1 white,Eggs
7490,0,266,2 oz,Port
7491,6,635,1 tsp,Sugar (powdered)
7492,1,824,Fill 3/4,Ice
7493,8,595,{null},Garnish with a sprig of mint
7494,5,569,{null},Pour over ice
7495,3,438,1/2 oz,Creme de Menthe (white)
7496,3,266,1 tsp,Brandy
7497,0,521,3-4 cubes,Ice
7498,0,856,1 yolk,Eggs
7499,4,399,{null},Shake
7500,4,248,1/2 oz,Brandy (apricot)
7501,3,596,1/2 oz,Rum (dark)
7502,2,990,2 oz,Whiskey
7503,6,980,{null},IN THE GLASS:
7504,6,244,{null},Garnish with a maraschino cherry and an orange slice
7505,0,103,{null},Tools: Shaker
7506,4,511,1/2 tsp,Sugar (superfine)
7507,1,893,1 oz,Gin
7508,3,714,Fill,Sweet-and-Sour
7509,10,248,{null},Pour into glass
7510,1,409,Fill 3/4,Ice
7511,3,204,1 oz,Scotch
7512,1,85,Fill 3/4,Ice
7513,3,914,2 tbsp,Ice Cream (vanilla)
7514,4,856,1 pinch,Pepper
7515,1,734,2 oz,Brandy
7516,0,980,{null},IN A COCKTAIL SHAKER:
7517,2,595,4 Leaves,Mint
7518,2,532,1 1/2 oz,Vodka
7519,3,635,1 oz,Brandy
7520,6,517,{null},Garnish with a slice of lemon
7521,0,619,{null},Rim glass with Salt
7522,5,276,{null},Shake
7523,1,302,Fill 1/2,Ice
7524,0,104,{null},Tools: Shaker
7525,4,25,1 cup,Sugar
7526,15,457,{null},Stir
7527,1,67,Fill 1/2,Ice
7528,4,571,{null},Muddle into paste
7529,0,656,{null},Tools: Shaker
7530,4,195,{null},Blend until smooth
7531,7,306,{null},Float rum on mixture
7532,6,191,{null},Strain into a chilled glass
7533,6,838,{null},Strain into glass
7534,2,191,3 oz,Rum (light)
7535,1,318,2 oz,Tomato Juice
7536,7,67,{null},Shake
7537,3,984,1 oz,Creme de Cacao (white)
7538,1,741,3-4 cubes,Ice
7539,5,703,1 1/2oz,Madeira
7540,8,777,3-4 drops,Orange-Flower Water
7541,2,878,1 oz,Rum (light)
7542,4,423,1 oz,Cream of Coconut
7543,2,132,1 oz,Lemon Juice
7544,5,373,1/4 tsp,Anis
7545,4,330,{null},Shake
7546,2,743,1 oz,Lemon Juice
7547,4,564,{null},Garnish with a cherry
7548,2,17,1 oz,Aftershock
7549,2,926,1 oz,Charleston Follies
7550,7,406,{null},Garnish with a slice of pineapple and a cherry
7551,4,306,1 1/2 oz,Rum (light)
7552,6,989,{null},IN THE GLASS:
7553,4,517,3 oz,Club Soda
7554,0,989,{null},IN A COCKTAIL SHAKER:
7555,3,899,1/2 oz,Schnapps (strawberry)
7556,3,27,1/2 oz,Anisette
7557,8,990,{null},Strain contents into glass
7558,3,406,1 1/2 oz,Pineapple Juice
7559,5,85,{null},Shake
7560,1,363,{null},Salt
7561,5,982,{null},Garnish with a maraschino cherry and an orange twist
7562,3,838,1 tsp,Sugar (powdered)
7563,8,286,{null},Flame the sambuca
7564,5,552,1 yolk,Eggs
7565,0,163,Fill,Ice
7566,7,807,{null},Strain into glass with ice
7567,1,377,3 3/4 oz,Gin
7568,7,409,3 dashes,Worcestershire Sauce
7569,10,231,{null},Recommended Coffee Liqueur: Kahlua
7570,2,540,3/4 oz,Grand Marnier
7571,9,596,{null},Shake
7572,6,265,{null},Stir
7573,4,920,Fill,Ice
7574,6,619,2 dashes,Onion Powder
7575,0,564,Fill 1/2,Ice
7576,5,399,{null},Strain into glass
7577,4,276,1/2 oz,Vodka
7578,6,330,{null},Garnish with a lemon wedge and a melon ball
7579,16,457,1/2 tsp,Nutmeg
7580,4,186,1 dash,Bitters
7581,5,74,4 dashes,Bitters (orange)
7582,1,655,Fill 3/4,Ice
7583,0,257,{null},Tools: Shaker
7584,4,986,1/2 oz,Triple Sec
7585,8,677,{null},Strain into chilled glass
7586,9,899,1/2 oz,Pina Colada Mix
7587,0,671,Rim glass,Salt
7588,10,482,Fill,Ice
7589,11,899,{null},Shake
7590,2,26,3 oz,Lime Juice
7591,1,306,1 dash,Bitters
7592,11,983,{null},Strain shaker contents into glass
7593,2,272,1/2 oz,Triple Sec
7594,5,244,3 oz,Club Soda
7595,1,286,1 1/4 oz,Schnapps (butterscotch)
7596,4,121,{null},Stir
7597,1,518,2 oz,Jaloviina
7598,4,913,1 oz,Lemon Juice
7599,6,399,3 oz,Coca-Cola
7600,4,745,{null},Shake
7601,1,406,1 oz,Tequila (gold)
7602,4,889,2 dashes,Bitters
7603,9,567,Fill,Club Soda
7604,2,517,{null},Muddle limes and sugar
7605,7,986,{null},IN THE SERVING GLASS:
7606,5,151,{null},Garnish with a lemon peel
7607,7,609,3 oz,Club Soda
7608,2,677,1 1/2 oz,Rum (dark)
7609,2,700,1 1/2 oz,Vodka
7610,4,482,2 oz,Orange Juice
7611,3,131,1 1/4 oz,Maraschino Liqueur
7612,1,807,1 1/2 oz,Whiskey
7613,5,607,1 oz,Heavy Cream
7614,3,154,1 1/4 oz,Lemon Juice
7615,0,987,{null},IN A COCKTAIL SHAKER:
7616,0,168,{null},Tools: Shaker
7617,0,652,{null},Tools: Blender
7618,2,277,3-5,Raspberries
7619,2,337,1/2 oz,Rum (gold)
7620,3,621,2 dashes,Orange Curacao
7621,4,671,1 pinch,Salt
7622,9,457,{null},Blend until smooth
7623,5,814,1 tsp,Sherry (dry)
7624,9,655,{null},Shake
7625,7,429,{null},Chill overnight
7626,1,986,3-4 cubes,Ice
7627,10,984,{null},Pour shaker contents into glass
7628,6,987,{null},Strain content into chilled glass
7629,3,935,{null},Muddle strawberry and add to shaker
7630,5,915,{null},Stir well
7631,4,655,1 oz,Rum (light)
7632,7,436,{null},Garnish with a maraschino cherry and an orange slice
7633,0,27,{null},Tools: Shaker
7634,5,143,{null},Recommended Rum: Bacardi 151
7635,2,397,1 dash,Bitters
7636,3,652,1,Eggs
7637,3,265,{null},Fill glass with ice
7638,5,684,1 tsp,Sugar
7639,2,691,4 wedges,Limes
7640,10,266,{null},Recommended Port: LBV Port
7641,2,576,{null},Garnish with a lemon twist
7642,6,157,{null},Strain contents into chilled glass
7643,7,914,3 oz,Cream Soda
7644,7,25,{null},SERVING:
7645,0,777,{null},Tools: Mixing Glass
7646,6,108,1/2 oz,Brandy (cherry)
7647,9,283,{null},Recommended Sparkling Wine: Prosecco
7648,3,925,{null},Stir
7649,5,245,{null},Shake Well
7650,8,302,{null},Garnish with a orange slice and a maraschino cherry
7651,6,569,{null},Garnish with a lemon twist
7652,3,429,1 juiced,Oranges
7653,0,423,{null},Tools: Blender
7654,0,434,{null},Tools: Shaker
7655,9,935,6 leaves,Mint
7656,1,436,2 oz,Gin
7657,2,434,1/2 oz,Orange Curacao
7658,1,638,3/4 oz,Jagermeister
7659,1,167,2 oz,Whiskey (blended)
7660,4,104,1 tsp,Brandy (blackberry)
7661,1,609,Fill 1/2,Ice
7662,3,655,1 oz,Rum (dark)
7663,7,567,{null},Shake
7664,1,536,1 Squeeze,Limes
7665,3,157,1 oz,Vermouth (sweet)
7666,6,180,{null},Shake
7667,1,990,Fill,Ice
7668,7,980,{null},Chill glass
7669,3,257,1/2 oz,Triple Sec
7670,8,257,{null},Strain into glass
7671,2,824,1 1/2 oz,Rum (white)
7672,0,85,{null},Tools: Shaker
7673,11,248,1/2 oz ,Rum (151 proof)
7674,7,191,1 slice,Apples
7675,0,131,{null},Tools: Shaker
7676,7,838,1/2 slice,Lemons
7677,4,266,2 oz,Water
7678,2,893,1 oz,Orange Juice
7679,1,25,4 cups,Water
7680,8,67,{null},Strain into glass
7681,0,714,Fill,Ice
7682,4,163,1 splash,Lime Juice
7683,7,635,3 oz,Milk
7684,3,777,2 tbsp,Cream
7685,5,186,{null},Shake
7686,1,429,{null},Cut Lemon and Orange into wedges
7687,1,914,1 oz,Rum (dark)
7688,2,186,1 1/2 oz,Vermouth (dry)
7689,4,438,{null},Strain into glass
7690,4,980,1 oz,Pineapple Juice
7691,2,409,1 oz,Vodka
7692,4,180,1 oz,Maraschino Liqueur
7693,4,596,1/2 oz,Galliano
7694,1,276,Fill 3/4,Ice
7695,1,635,Fill 3/4,Ice
7696,0,438,{null},Tools: Shaker
7697,10,899,1 dash,7-Up
7698,2,363,{null},Rub rim of glass in lemon juice and dip in salt
7699,4,656,1 tsp,Sugar (powdered)
7700,5,571,Fill 1/2,Ice
7701,2,204,1 oz,Creme de Cacao (white)
7702,2,734,1 1/4 oz,Lemon Juice
7703,5,257,1/4 oz,Grenadine
7704,10,596,{null},Strain into glass over ice
7705,9,878,2-3 cubes,Ice
7706,7,990,{null},IN THE GLASS:
7707,4,714,1 splash,Lemon-Lime Cola
7708,5,511,{null},Shake
7709,2,741,1 1/2 oz,Gin
7710,3,397,{null},Stir until sugar is dissolved
7711,0,982,{null},Chill glass
7712,3,283,1 tbsp,Vodka
7713,4,990,1/2 oz,Lemon Juice
7714,7,989,{null},Strain contents into chilled glass
7715,0,889,{null},Chill Glass
7716,3,532,1/4-3/4 oz,Sugar Syrup
7717,7,265,{null},Garnish with an orange peel and a lemon twist
7718,0,925,{null},Tools: Mixing Glass
7719,3,878,1 oz,Port
7720,3,132,1 tsp,Sugar (superfine)
7721,5,856,1 tbsp,Tobasco Sauce
7722,6,552,{null},Shake
7723,1,244,2 oz,Tequila
7724,3,2,1 oz,Lemon Juice
7725,3,552,1/2 oz,Lemon Juice
7726,7,619,3 dashes,Celery Salt
7727,6,373,2 dashes,Bitters (orange)
7728,9,777,{null},Shake for 1 minute
7729,3,743,1 tsp,Sugar (superfine)
7730,1,980,Fill,Ice
7731,0,621,2 1/2 oz,Scotch
7732,1,899,1 1/2 oz,Rum (coconut)
7733,3,17,3 oz,Tequila
7734,3,926,1 oz,Lemon Juice
7735,2,377,1/4 oz,Vermouth (dry)
7736,8,409,{null},Shake
7737,4,989,2 oz,Cranberry Juice
7738,1,745,2 oz,Gin
7739,5,709,{null},Shake
7740,6,74,{null},Strain into glass
7741,5,664,1/4 oz,Anisette
7742,4,569,{null},Shake
7743,5,983,1 tsp,Sugar (superfine)
7744,1,191,Fill 3/4,Ice
7745,1,838,2 oz,Tequila
7746,1,2,Fill 3/4,Ice
7747,2,607,2 oz,Rum (light)
7748,3,540,1/2 oz,Cognac
7749,1,700,{null},Muddle cherries
7750,8,986,{null},Strain mixing glass contents into chilled cocktail glass
7751,6,600,{null},Pour into glass
7752,3,517,1 1/3 oz,Vodka (cranberry)
7753,0,745,{null},Tools: Shaker
7754,5,987,{null},Shake
7755,0,409,{null},Tools: Shaker
7756,10,457,{null},Fill glass half full of batter
7757,11,482,{null},Strain into glass
7758,6,915,{null},Garnish with a maraschino cherry and an orange slice
7759,6,186,{null},Chill Cocktail glass
7760,7,85,{null},Garnish with sprinkle of nutmeg
7761,2,306,1 tsp,Water
7762,5,121,{null},Garnish with a lime peel
7763,4,257,1 oz,Lime Juice
7764,8,429,16 oz,Ginger Ale
7765,0,532,{null},Tools: Shaker
7766,2,518,1 oz,Lemon Juice
7767,2,406,1 oz,Banana Liqueur
7768,11,984,{null},Garnish with a spear of raspberries
7769,1,989,Fill,Ice
7770,0,595,1/2 Juiced,Limes
7771,5,920,2 1/2 oz,Club Soda
7772,6,484,{null},Strain into glass
7773,2,807,1/2 oz,Triple Sec
7774,6,607,{null},Blend at high speed
7775,6,245,{null},Strain into Cocktail Glass
7776,3,26,2 teaspoons,Worcestershire Sauce
7777,5,805,{null},Recommended Bitters: Angostura
7778,4,131,{null},Stir
7779,0,283,{null},Tools: Shaker
7780,8,609,{null},Garnish with an orange slice and a maraschino cherry
7781,1,764,1 1/2 oz,Vodka
7782,4,935,1 1/2 oz,Rum (light)
7783,4,108,{null},Stir
7784,1,840,Add to taste,Club Soda
7785,6,814,{null},Coat snifter with sherry
7786,4,397,Fill,Champagne
7787,7,703,{null},Strain into glass
7788,5,913,{null},Shake
7789,5,988,4 oz,Water (hot)
7790,8,25,{null},Scoop contents into margarita glass
7791,4,621,1 dash,Amaretto
7792,0,926,{null},Tools: Shaker
7793,3,277,4 oz,Champagne
7794,7,569,{null},Recommended Vodka: Absolut Citron
7795,3,337,1/2 oz,Rum (dark)
7796,3,703,1 tsp,Sugar
7797,3,576,{null},Recommended: a very dry white wine
7798,0,17,{null},Tools: Blender
7799,1,29,2 oz,Brandy
7800,3,985,1 oz,Brandy
7801,5,397,1 slice,Peaches
7802,2,986,2 oz,Brandy
7803,2,899,1/2 oz,Schnapps (peach)
7804,0,655,{null},Tools: Shaker
7805,6,626,{null},Garnish with fruit of choice
7806,10,655,{null},Strain into glass
7807,6,684,1 white,Eggs
7808,4,24,1 dash,Bitters (orange)
7809,2,745,1/2 juiced,Lemons
7810,4,457,2 lb,Sugar (powdered)
7811,1,265,2 oz,Club Soda
7812,4,915,3 oz,Club Soda
7813,2,286,1 1/4 oz,Irish Cream
7814,3,691,{null},Muddle
7815,1,257,Fill 1/2,Ice
7816,7,186,{null},Strain into glass
7817,8,567,{null},Strain over ice into glass
7818,8,914,{null},Garnish with an orange slice and a maraschino cherry
7819,2,814,1 1/2 oz,Vodka
7820,0,2,{null},Tools: Shaker
7821,5,600,{null},Shake
7822,7,180,{null},Strain into glass
7823,7,108,{null},Garnish with a cherry
7824,6,895,{null},Garnish with a maraschino cherry and an orange slice
7825,2,429,1 juiced,Lemons
7826,8,980,{null},Strain shaker contents into glass
7827,2,436,1 oz,Lemon Juice
7828,3,434,1 tsp,Lemon Juice
7829,2,638,3/4 oz,Schnapps (cinnamon)
7830,10,935,{null},Shake
7831,2,686,1 oz,Rum (coconut)
7832,0,276,{null},Tools: Shaker
7833,5,103,{null},Shake
7834,2,399,1 oz,Coffee Liqueur
7835,0,272,Fill,Ice
7836,2,373,1 1/2 oz,Vermouth (dry)
7837,6,511,{null},Strain into glass
7838,3,363,4 cubes,Ice
7839,1,180,Fill 3/4,Ice
7840,2,567,2 oz,Gin
7841,4,245,1 tsp,Sugar
7842,2,167,4 oz,Sprite
7843,6,195,{null},Garnish with chocolate shavings
7844,2,257,1 1/2 oz,Gin
7845,1,484,Fill 3/4,Ice
7846,1,157,Fill,Ice
7847,0,614,3-4 cubes,Ice
7848,12,899,{null},Pour into glass
7849,2,25,12 oz,Lemonade
7850,3,824,3/4 oz,Cognac
7851,0,893,{null},Tools: Shaker
7852,12,248,{null},Float Rum (151 proof)
7853,9,67,{null},Garnish with an orange slice and a maraschino cherry
7854,0,337,Fill,Ice
7855,0,677,{null},Tools: Shaker
7856,11,596,{null},Garnish with a lime wedge
7857,4,777,1/2 oz,Lemon Juice
7858,0,517,4 tsp,Sugar
7859,8,635,{null},Sprinkle nutmeg on top
7860,0,154,{null},Tools: Shaker
7861,8,191,{null},Garnish with a cherry
7862,8,989,{null},Garnish with an apple slice
7863,8,838,{null},Garnish with a cherry
7864,3,893,1/4 oz,Grenadine
7865,3,409,5 oz,Tomato Juice
7866,3,511,1 oz,Lemon Juice
7867,1,204,1 oz,Creme de Bananes
7868,5,248,1 tsp,Sugar
7869,2,914,1 oz,Passion Fruit Juice
7870,10,777,{null},Strain into glass
7871,6,990,{null},Shake well
7872,9,824,{null},Strain into glass
7873,0,132,Fill 1/2,Ice
7874,7,552,{null},Strain into glass
7875,0,863,1 3/4 oz,Midori
7876,1,531,1 oz,Whiskey (blended)
7877,0,983,{null},IN A COCKTAIL SHAKER:
7878,2,635,1 oz,Rum
7879,1,330,2 oz,Midori
7880,5,104,1/2 tsp,Cointreau
